YEAR,MO,DY,T2M,PRECTOTCORR,PS,WS10M_MAX,WS50M_MAX,WD50M,TS,T2M_MAX
2004,5,6,36.63,0,95.83,4.92,7.34,168.69,39.62,43.65
2004,5,7,36.3,0.02,95.91,7.07,8.62,150.25,39.08,41.83
2004,5,8,36.35,5.42,95.82,5.82,8.27,141.81,39.07,41.55
2004,5,9,36.12,1.12,95.78,5.21,7.2,153.19,38.8,41.26
2004,5,10,35,0.59,95.85,7.22,9.52,172.88,37.69,40.91
2004,5,11,32.5,0.45,95.98,7.02,8.2,290,34.62,37.93
2004,5,12,30.34,4.83,95.86,6.94,9.72,272.19,31.73,34.17
2004,5,13,31.43,0.61,95.74,7.32,9.37,275.75,33.72,38.51
2004,5,14,31.3,0.06,95.8,6.88,9.34,273.56,33.31,36.33
2004,5,15,32.35,0,95.77,7.35,9.44,276.19,35.26,39.12
2004,5,16,33.58,0.1,95.77,6.34,9.04,292.56,36.62,40.62
2004,5,17,35.81,0,95.71,7.91,10.02,315.62,38.42,43.55
2004,5,18,36.11,0,95.66,9.52,12.18,292,38.55,43.05
2004,5,19,33.62,0,95.57,9.89,12.23,270.31,36.28,41.58
2004,5,20,31.81,0,95.66,9.8,12.09,264.44,34.86,40.7
2004,5,21,31.98,0,95.75,10.2,12.62,265.44,34.87,40.28
2004,5,22,31.9,0,95.7,10.1,12.52,262.56,34.91,40.73
2004,5,23,32.01,0,95.76,9.32,11.57,258.12,34.83,40.36
2004,5,24,32.5,0,95.92,9.08,11.23,271.06,35.8,40.46
2004,5,25,33,0,95.99,7.52,9.93,266.69,36.19,41.55
2004,5,26,33.03,0,96.04,7.12,9.66,275.88,36.83,41.05
2004,5,27,34.09,0,96.1,7.27,10.02,287.56,37.4,42.45
2004,5,28,35.82,0,96.1,7.68,10.38,259.31,40.26,43.6
2004,5,29,36.59,0,95.93,6.7,9.88,321,40.23,44.55
2004,5,30,36.56,0,95.84,6.71,9.8,335.38,39.87,44.57
2004,5,31,36.5,0,95.88,7.09,9.75,301.81,40.12,44.69
2004,6,1,36.51,0.03,95.95,7.92,10.28,290.5,39.99,44.26
2004,6,2,36.46,0,95.95,7.46,10.02,284.56,39.82,43.88
2004,6,3,35.88,0,95.87,8.05,9.47,283.12,38.71,43.01
2004,6,4,35.65,0,95.8,8.92,10.62,287.5,38.28,42.93
2004,6,5,35.52,0.01,95.83,9.03,11.39,285.62,39.18,42.88
2004,6,6,35.67,0.5,95.78,8.55,10.66,279.31,39.57,43.11
2004,6,7,33.64,1.46,95.83,8.38,10.26,275.5,37.66,40.7
2004,6,8,32.36,0.84,95.84,4.84,5.44,200.94,35.94,37.12
2004,6,9,32.65,1.29,95.84,3.8,4.47,180.12,36.66,37.54
2004,6,10,34.1,0.19,95.64,2.98,5.01,157.81,37.98,38.18
2004,6,11,33.82,2.25,95.56,3.77,4.69,104.88,37.64,37.83
2004,6,12,34.04,1.17,95.57,6.32,7.62,201.38,36.95,40.24
2004,6,13,33.65,1.13,95.43,6.61,8.22,245.62,36.73,38.62
2004,6,14,33.12,2.24,95.21,7.62,9.39,216.06,36.3,40.1
2004,6,15,30.05,24.8,95.05,7.07,9.52,117.44,31.69,35.65
2004,6,16,27.65,20.68,95.09,7.61,9.2,236.75,28.02,30.52
2004,6,17,27.43,0.23,95.2,8.55,10.22,251,28.07,31.14
2004,6,18,26.9,0.48,95.44,9.63,10.97,253.75,28.31,31.98
2004,6,19,28.9,0.12,95.56,10.77,12.87,256.88,30.49,36.05
2004,6,20,29.12,0,95.72,9.4,11.21,250,30.73,35.86
2004,6,21,29.58,0,95.9,10,12.2,258.75,31.34,36.8
2004,6,22,29.42,0,96.05,9.74,11.78,258.19,31.15,36.4
2004,6,23,29.2,0,95.92,9.53,11.53,260.31,31.02,36.25
2004,6,24,29.01,0.01,95.93,9.2,10.74,254.62,30.8,35.67
2004,6,25,29.16,0.83,96.02,7.81,9.2,263.25,31.19,35.55
2004,6,26,29.08,1.03,95.97,6.98,8.17,263,30.67,34.87
2004,6,27,29.94,0.3,95.95,6.7,8.49,272.88,32.02,35.91
2004,6,28,30.12,0.48,95.96,6.53,8.19,273.81,32.4,36.05
2004,6,29,29.61,2.64,95.93,6.91,8.05,266.75,31.77,35.44
2004,6,30,29.74,1.64,95.77,6.48,8.23,260,31.87,35.54
2004,7,1,29.75,0.37,95.76,6.88,8.18,265.31,31.67,34.69
2004,7,2,29.19,1.24,95.67,5.82,7.35,265.5,31.16,34.63
2004,7,3,30.22,0.34,95.55,5.34,6.27,270.75,32.45,36.87
2004,7,4,29.2,1.75,95.58,4.2,5.39,286.62,30.85,33.71
2004,7,5,27.83,23.8,95.59,2.14,4.27,259.62,28.85,31.73
2004,7,6,27.57,21.76,95.69,6.3,8.55,221.19,28.21,31.26
2004,7,7,26.04,5.23,95.81,7.27,8.99,248.19,26.29,28.44
2004,7,8,26.4,0.69,95.94,6.6,8.26,249.81,26.99,30.39
2004,7,9,27.77,0.31,95.89,7.02,8.38,257.31,29.08,33.68
2004,7,10,27.87,2.05,95.79,7.49,8.83,255,29.2,33.26
2004,7,11,28.58,0.3,95.76,7.12,8.61,264.38,30.1,34.64
2004,7,12,28.75,0,95.79,7.47,8.95,274,30.3,35.05
2004,7,13,28.69,0.15,95.79,8.45,10.28,277.94,30.14,34.62
2004,7,14,29.08,0.03,95.65,8.11,9.7,274.06,30.73,35.55
2004,7,15,29.37,0.25,95.57,6.86,8.66,267.81,30.91,35.46
2004,7,16,26.75,18.16,95.65,5.88,7.62,273.94,27.33,30.3
2004,7,17,26.89,12.4,95.75,3.9,5.69,266.25,27.78,31.15
2004,7,18,27.53,4.38,95.72,4.84,5.48,253.75,28.69,32.44
2004,7,19,27.44,9.71,95.66,7.9,9.55,253.06,28.2,32.17
2004,7,20,27.75,2.42,95.7,7.22,8.74,261.19,28.51,32.19
2004,7,21,28.26,0.94,95.76,6.34,7.61,266.56,29.4,33.58
2004,7,22,28.06,0.28,95.87,7.64,9.38,277.31,29.18,33.6
2004,7,23,28.69,0.52,95.89,6.52,7.79,287.94,30.26,34.48
2004,7,24,27.05,6.75,95.8,5.8,7.38,291.88,27.47,31.1
2004,7,25,25.78,6.81,95.65,6.76,8.23,291.06,25.94,28.93
2004,7,26,25.59,11.31,95.6,6.66,7.92,299.94,25.75,28.68
2004,7,27,25.62,8.16,95.65,6.73,8.27,295.81,25.83,28.59
2004,7,28,26.02,5.02,95.61,4.5,6.38,288.12,26.3,29.19
2004,7,29,26.31,28.55,95.54,5.3,7.81,297.19,26.43,29.65
2004,7,30,24.73,50.71,95.55,5.97,8,231.75,24.85,27.35
2004,7,31,25.91,21.78,95.5,5.26,7.09,268.69,26.24,30.34
2004,8,1,25.4,3.08,95.51,9.02,11.3,268.44,25.43,28.37
2004,8,2,26.23,4.82,95.36,7.98,9.7,289.12,26.43,29.88
2004,8,3,25.98,17.75,95.24,6.78,8.61,296.88,25.9,28.59
2004,8,4,26.63,5.25,95.15,4.77,7.12,318.75,26.65,29.76
2004,8,5,27.59,31.67,95.07,4.2,5.09,96.81,27.67,31.45
2004,8,6,25.53,13.17,95.1,8.64,11.09,237.94,25.61,28.76
2004,8,7,25.58,7.58,95.31,12.27,16.06,248.06,25.63,28.84
2004,8,8,24.9,3.62,95.64,10.12,13.1,251.31,24.81,27.04
2004,8,9,24.82,4.66,95.78,8.48,10.6,262.56,24.83,27.25
2004,8,10,25.31,5.54,95.83,8.67,10.79,259.75,25.43,28.87
2004,8,11,25.73,13.71,95.58,7.36,9.61,263.69,26,29.48
2004,8,12,23.67,29.16,95.52,10.47,13.29,270.25,23.49,25.4
2004,8,13,23.96,6.11,95.72,7.7,9.86,280.75,23.93,26.26
2004,8,14,25.13,8.26,95.67,6.34,8.39,268.31,25.08,27.86
2004,8,15,24.53,3.11,95.6,6.87,9.16,266.31,24.4,26.28
2004,8,16,24.69,6.64,95.57,9.18,11.62,261.56,24.61,26.87
2004,8,17,25.49,1.28,95.81,7.67,9.71,253.81,25.62,29.62
2004,8,18,24.79,0.47,96.02,6.2,7.8,260.88,24.83,27.12
2004,8,19,25.35,1.14,95.86,7.49,9.42,257.38,25.37,28.68
2004,8,20,25.33,1.62,95.75,6.94,8.8,267.75,25.44,28.51
2004,8,21,25.83,2.94,95.79,6.55,8.03,282,25.98,29.61
2004,8,22,25.08,27.78,95.83,6.03,8.82,283.75,24.95,27.4
2004,8,23,23.81,81.43,95.81,8.12,10.31,281.25,23.62,25.23
2004,8,24,24.15,16.93,95.92,6.83,8.8,272.5,24.04,26.68
2004,8,25,24.76,0.55,96.02,7.18,8.82,269.12,24.9,27.99
2004,8,26,25.31,0.27,95.98,7.31,9.09,265.38,25.57,29.51
2004,8,27,24.87,0,95.96,7.06,8.7,265.81,25.19,29.04
2004,8,28,24.73,0,96,6.01,7.55,262.81,25.01,29.02
2004,8,29,24.63,0,96.05,6.84,8.49,269.81,24.85,28.41
2004,8,30,25.08,0,96.05,6.34,7.77,272.56,25.36,29.42
2004,8,31,24.72,0,96.1,5.55,6.49,274.44,25.12,28.93
2004,9,1,25.07,0,96.04,4.84,6.14,286.12,25.57,29.65
2004,9,2,25.22,0.08,96.21,4.02,5.97,295.75,25.88,29.7
2004,9,3,25.49,0.8,96.33,4.4,6.11,306.5,25.83,29.95
2004,9,4,25.92,26.15,96.18,4.09,6.1,298.06,26.12,29.87
2004,9,5,26.44,1.32,96.07,4.29,5.99,239.31,26.69,31.19
2004,9,6,26.44,0.41,96.08,4.55,6.36,151.75,26.44,31.53
2004,9,7,27.51,0.38,96.06,3,6.34,24.12,27.42,32.58
2004,9,8,27.57,1.78,96.01,2.95,6.34,275.88,27.45,32.55
2004,9,9,27.21,0.8,95.92,4.07,5.93,305.69,27.34,31.84
2004,9,10,25.9,0.94,96.01,5.61,7.07,292,26.24,30.09
2004,9,11,25.18,0.67,96.02,4.93,6.72,279.94,25.52,29.76
2004,9,12,25.16,0.02,96.13,3.53,5.91,281.38,25.8,29.99
2004,9,13,25.66,0.05,96.39,3.89,6.34,291.56,26.21,30.56
2004,9,14,25.65,0.09,96.35,4.39,6.29,295,26.08,30.23
2004,9,15,25.69,0.18,96.14,4.63,6.35,272.88,26.19,30.43
2004,9,16,25.74,0.02,96.27,4.08,6.06,282.94,26.17,30.08
2004,9,17,25.76,34.37,96.37,4.03,5.73,311.25,26.08,30.08
2004,9,18,26.32,3.29,96.24,4.15,6.44,310.56,26.42,30.68
2004,9,19,26.68,0.29,96.13,3.51,4.76,271.88,26.75,30.83
2004,9,20,26.51,0.26,96.17,4.86,6.27,184.88,26.47,31.49
2004,9,21,26.23,2.23,96.15,3.63,4.6,226.06,26.16,30.76
2004,9,22,26.4,18.82,96.19,2.23,2.89,39.88,25.96,29.91
2004,9,23,26.72,0.91,96.25,2.71,4.51,62.06,26.79,31.72
2004,9,24,25.02,0.48,96.29,3.39,4.2,71.25,24.83,27.44
2004,9,25,24.71,7.04,96.36,4.23,5.66,120.88,24.65,27.76
2004,9,26,26.13,1.04,96.48,3.55,4.83,98.12,26.29,30.29
2004,9,27,27.15,0.06,96.43,2.65,3.08,96.62,26.51,31.23
2004,9,28,27.28,0.15,96.27,2.09,3.77,131.69,26.98,32.3
2004,9,29,26.26,3.86,96.37,1.7,2.99,158.62,25.86,29.48
2004,9,30,26.4,15.28,96.57,2.24,2.98,121.19,25.9,30.12
2004,10,1,25.73,5.35,96.65,2.84,4.78,288.12,25.35,28.67
2004,10,2,25.33,4.29,96.47,3.34,5.38,100.62,25.15,28.61
2004,10,3,26,4.82,96.31,2.57,4.48,72.38,25.93,29.9
2004,10,4,26.14,2.87,96.24,2.7,5.3,17.44,26.12,30.72
2004,10,5,25.98,7.2,96.13,3.13,5.08,196.12,26.13,30.65
2004,10,6,26.22,2.82,96.19,2.9,6.23,262.5,26.28,30.83
2004,10,7,25.73,0.49,96.26,3.88,5.98,278.5,25.15,31.21
2004,10,8,25.13,0.13,96.35,3.15,4.06,297.25,24.23,30.84
2004,10,9,25.37,1.03,96.52,1.94,3.39,236.69,25.42,30.49
2004,10,10,24.98,0.58,96.62,3.47,4.31,214.88,25.04,29.23
2004,10,11,24.69,1.01,96.6,3.37,4.56,231.94,24.98,29.05
2004,10,12,23.98,0.05,96.62,3.38,7.37,145.75,24.28,29.81
2004,10,13,22.53,1.66,96.75,4.47,7.99,103.94,22.44,29.17
2004,10,14,21.49,0.1,96.86,3.52,7.82,43.56,21.12,28.9
2004,10,15,21.67,0,96.85,3,4.86,45.81,21.12,28.76
2004,10,16,21.97,0,96.82,2.35,3.88,80.88,20.7,28.58
2004,10,17,21.94,0,96.87,3.16,5.21,76.94,20.58,28.44
2004,10,18,22.18,0,96.82,2.96,4.44,75.62,20.63,28.81
2004,10,19,21.87,0,96.76,3.77,5.91,71.19,20.87,29.28
2004,10,20,21.34,0,96.73,3.05,5.3,90.5,20.67,28.51
2004,10,21,21.08,0,96.85,3.76,5.99,85.56,20.64,28.83
2004,10,22,22.05,0,96.96,3.61,5.95,86.25,21,28.88
2004,10,23,22.67,0,96.89,2.93,4.59,122,21.32,29.1
2004,10,24,22.79,0,96.91,3.77,5.12,122.25,21.43,29.23
2004,10,25,23.18,0,96.99,2.67,4.82,109.12,21.75,29.73
2004,10,26,22.63,0,96.96,2.97,5.34,82.06,21.19,29.52
2004,10,27,22.17,0,96.88,3.52,6.56,45.25,20.86,29.97
2004,10,28,22.81,0,96.79,3.45,5.41,91.69,21.45,29.64
2004,10,29,24.01,0.01,96.78,2.77,4.5,119.31,22.64,30.36
2004,10,30,22.61,0,96.88,4.15,6.62,87.94,22.36,29.44
2004,10,31,22.11,0,96.87,3.96,7.12,77.31,22.09,29.68
2004,11,1,21.79,0,96.86,4.15,7.34,71.5,21.59,29.83
2004,11,2,21.91,0,96.91,3.83,7.55,83.06,21.37,29.21
2004,11,3,22.58,0,96.93,3.53,5.66,77.19,21.63,29.15
2004,11,4,21.36,0,96.9,5.14,8.43,50.44,21.23,29.87
2004,11,5,20.27,0,96.86,5.09,8.57,78.75,20.05,29.21
2004,11,6,20.62,0,96.82,4.64,8.87,80.5,20.37,29.05
2004,11,7,21.09,0,96.7,4.63,8.11,77.75,20.76,30.31
2004,11,8,21.76,0.16,96.66,4.44,8.1,99.44,21.52,30.61
2004,11,9,23.26,0.19,96.62,4.48,8.16,100.38,23.03,31.49
2004,11,10,23.55,7.45,96.62,3.89,6.09,121.5,23.4,29.8
2004,11,11,24.98,2.74,96.71,2.46,4.08,119.94,25,30.9
2004,11,12,25.08,0.49,96.85,2.11,2.68,158.62,24.69,30.77
2004,11,13,24.73,0.02,96.96,2.81,5.48,83.31,24.48,31.37
2004,11,14,23.83,0,96.93,4.44,6.38,79.81,24.07,31.18
2004,11,15,25.22,0,96.85,3.04,5.75,71.5,24.7,32.12
2004,11,16,23.65,0,96.83,2.94,5.02,66.75,23.23,30.4
2004,11,17,22.77,0,96.87,4.05,6.68,61.75,22.44,31.2
2004,11,18,22.17,0,96.87,2.92,5.56,41.88,21.42,30.46
2004,11,19,23.28,0,96.88,2.77,4.66,72.19,21.98,31.89
2004,11,20,23.07,0,96.91,2.59,3.98,109.56,21.98,31.7
2004,11,21,22.73,0,96.92,2.5,3.99,84.25,21.83,31.91
2004,11,22,22.19,0,96.84,2.86,4.8,104.31,21.01,31.51
2004,11,23,23.41,0,96.83,2.29,3.59,151.06,21.23,31.38
2004,11,24,23.51,0,96.78,1.95,2.89,110.81,21.08,31.25
2004,11,25,22.71,0,96.95,2.54,3.66,106.38,20.98,30.67
2004,11,26,21.87,0,97.04,2.77,4.1,116.88,20.87,29.99
2004,11,27,22.11,0,97.09,3.01,5.41,120.88,20.96,30.06
2004,11,28,22.3,0,97.19,3.54,7.84,61.88,21.12,30.32
2004,11,29,20.23,0,97.09,4.17,8.19,56.56,19.95,29.36
2004,11,30,20.59,0,96.88,3.12,5.85,75.31,19.24,28.9
2004,12,1,21.06,0,96.87,1.91,2.77,114.88,18.87,28.98
2004,12,2,19.98,0,97.14,3.66,6.66,79.25,18.87,29
2004,12,3,19.98,0,97.27,4.49,7.31,81.69,19.3,29.04
2004,12,4,20.13,0,97.17,3.39,6.2,60.25,19.29,29.12
2004,12,5,21.33,0,97.02,3.23,4.77,39.56,20.13,29.87
2004,12,6,21.48,0,97.04,3.39,6.52,49.5,20.98,31.02
2004,12,7,20.98,0,97.18,4.05,7.84,68.81,21.02,30.83
2004,12,8,20.16,0,97.14,3.82,8.48,66.31,20.45,30.35
2004,12,9,20.9,0,97,4.01,8.66,50.88,21.2,31.48
2004,12,10,20.05,0,97.01,4.32,9.27,46.5,20.12,31.39
2004,12,11,19.31,0,97.09,4.45,9.16,61.75,19.54,30.51
2004,12,12,19.05,0,97.16,4.21,9.18,70.69,19.23,30.12
2004,12,13,19.43,0,97.12,4.38,8.82,64.94,19.56,30.05
2004,12,14,20.12,0,96.91,3.88,7.91,67.56,19.42,30.16
2004,12,15,20.69,0,96.8,3.73,7.88,61.25,20.43,31.44
2004,12,16,20.7,0,96.88,3.76,8.17,43.31,20.55,31.87
2004,12,17,20.55,0,97,3.8,8.2,64.56,20.27,31.69
2004,12,18,21.06,0,96.92,4.17,8.39,79.44,19.64,30.66
2004,12,19,19.64,0,96.56,3.76,8.02,187.62,18.86,30.32
2004,12,20,19.59,0,96.43,4.04,7.33,284.31,19.81,28.87
2004,12,21,20.58,0,96.44,3.19,6.84,224.25,20.44,28.73
2004,12,22,20.74,0,96.49,4.38,7.87,289.19,20.98,29.47
2004,12,23,20.54,0,96.61,3.51,7.2,260.5,21.21,28.58
2004,12,24,20.73,0,96.81,4.7,7.98,83.44,21.62,29.11
2004,12,25,19.53,0,97.04,5.95,8.95,36.56,20.3,28.19
2004,12,26,18.49,0,96.9,5.77,8.41,75.44,19.12,27.37
2004,12,27,19.53,0,96.78,4.92,8.2,108.69,19.84,29.27
2004,12,28,20.72,0,96.89,4.29,8.03,115,20.77,29.47
2004,12,29,21.8,0,96.85,3.82,6.16,114.94,22.02,30.48
2004,12,30,21.19,0.01,96.76,4.02,6.56,113.19,21.09,27.81
2004,12,31,20.91,0.02,96.68,6.04,7.34,202.88,21.04,28.01
2005,1,1,18.89,0.02,96.86,3.38,5.48,275.56,19.23,23.97
2005,1,2,20.05,0.03,96.79,3.38,6.01,206.69,20.9,28.81
2005,1,3,20.3,0,96.84,5.56,8.66,238.56,21.29,29.46
2005,1,4,19.48,0,97.1,5.89,8.8,63.88,19.94,28.64
2005,1,5,21.25,0,96.96,3.94,7.84,190.5,21.92,31.01
2005,1,6,20.89,0,96.88,4.44,8.05,190.62,21.7,30.34
2005,1,7,19.08,0,96.97,5.56,8.95,35.5,20.05,28.99
2005,1,8,19.31,0,96.95,4.98,8.61,71.5,19.64,29.54
2005,1,9,19.1,0,96.79,3.66,8.06,193.81,19.4,29.64
2005,1,10,18.49,0,96.49,6.99,8.37,302,18.69,27.78
2005,1,11,17.4,0,96.75,5.14,8.95,68.06,18.14,27.07
2005,1,12,17.3,0,97,5.15,8.85,63.5,17.69,27.27
2005,1,13,18.96,0,96.92,4.87,8.73,135.62,18.62,29.24
2005,1,14,20.29,0,96.76,3.17,5.51,152.19,19.51,29.76
2005,1,15,20.95,0,96.65,3.23,5.81,118.12,20.16,30.53
2005,1,16,20.35,0,96.56,5.84,8.9,193.94,20.62,30.58
2005,1,17,17.7,0.02,96.63,7.1,8.93,300.44,18.27,25.9
2005,1,18,16.03,0,96.86,4.41,8.8,233.62,16.96,25.08
2005,1,19,16.6,0,97.06,5.78,9.09,57.44,17.33,25.84
2005,1,20,17.05,0,97.14,5.44,9.45,72.38,17.62,27.48
2005,1,21,20.01,0,97.07,4.66,9.14,126.44,20.24,30.32
2005,1,22,21.3,0,96.83,5.44,9.19,219.88,21.57,30.6
2005,1,23,18.83,0,96.85,5.4,8.83,191.19,20.01,27.55
2005,1,24,18.92,0,96.94,5.2,8.7,106.56,20.05,27.59
2005,1,25,20.39,0,96.82,5.3,8.3,119.38,21.58,30.09
2005,1,26,20.4,0.01,96.54,5.21,7.42,183.38,21.55,29.79
2005,1,27,20.61,0.48,96.38,4.98,8.12,200.25,21.73,29.32
2005,1,28,21.11,0.38,96.43,4.26,7.38,191.62,22.43,27.82
2005,1,29,18.81,3.19,96.53,4.91,7.2,90.56,19.7,26.23
2005,1,30,18.68,0.79,96.61,6.09,7.59,98,19.94,25.7
2005,1,31,18.86,0.74,96.81,3.98,6.59,120.56,19.98,25.28
2005,2,1,17.95,0,97.06,3.85,6.8,62.56,19.23,26.82
2005,2,2,18.44,0,96.98,4.59,6.98,108.81,18.98,27.69
2005,2,3,19.35,0,96.84,3.43,5.05,194.81,18.9,28.67
2005,2,4,20.18,0,96.7,5.48,9.09,231.88,20.3,30.33
2005,2,5,21.02,0,96.66,4.84,7.02,263.69,21.69,30.84
2005,2,6,23.09,0,96.62,5.47,7.96,260.88,23.14,32.31
2005,2,7,21.73,0,96.81,5.12,7.63,286.38,22.83,29.83
2005,2,8,22.85,0,96.96,3.7,6.84,248.19,23.98,31.79
2005,2,9,25.05,0,96.98,4.88,6.89,123.69,25.46,34.51
2005,2,10,24.31,0,97,6.52,7.66,175.19,24.14,35.07
2005,2,11,25.12,0,97.04,4.19,7.68,256.88,25.38,35.04
2005,2,12,24.56,0,96.99,5.17,8.94,229.12,25.24,35.02
2005,2,13,24.68,0,96.91,4.94,8.52,160.12,25.96,34.38
2005,2,14,24.97,0,96.63,5.62,7.95,202.25,26.02,35.66
2005,2,15,24.75,0,96.42,8.62,10.22,274.88,25.45,34.26
2005,2,16,24.05,0,96.31,7.8,9.52,265.94,25.19,32.05
2005,2,17,22.04,0,96.34,9.11,10.98,255.75,23.18,29.03
2005,2,18,20.2,0,96.52,7.04,8.31,263.31,21.33,28.74
2005,2,19,17.97,0,96.71,6.2,8.24,289,19.11,27.28
2005,2,20,18.27,0,96.81,4.34,8.23,198.62,19.7,28.88
2005,2,21,19.58,0,96.7,4.59,8.41,153.88,20.86,30.71
2005,2,22,19.76,0,96.86,5.73,9.47,74.81,21.5,30.89
2005,2,23,20.62,0,96.88,5.97,9.02,125.44,21.45,31.83
2005,2,24,22.85,0,96.75,4.04,7.58,184.19,23.66,34.04
2005,2,25,24.36,0,96.75,5.11,8.83,148.81,25.69,34.88
2005,2,26,25.62,0,96.74,5.05,7.8,126.62,26.44,36.01
2005,2,27,27.1,0.1,96.63,3.89,5.63,154.69,27.55,37.08
2005,2,28,26.7,0.13,96.58,4.18,6.63,110.94,27.3,34.7
2005,3,1,28.6,0.06,96.65,4.98,7.2,155.44,29.37,35.72
2005,3,2,28.75,0.07,96.76,4.16,8.34,169.69,30.01,36.98
2005,3,3,28.73,0.02,96.73,4.93,7.63,283.94,30.07,37.44
2005,3,4,27.68,0.01,96.73,4.75,8.4,218.44,29.45,37.07
2005,3,5,28.13,0.03,96.92,5.78,8.94,284.81,30.13,36.58
2005,3,6,27.9,0.02,96.89,5.37,8.6,244.88,29.55,35.93
2005,3,7,27.21,1.03,96.83,4.36,7.3,287.38,28.7,33.88
2005,3,8,24.89,1.99,96.94,4.5,5.66,179.38,25.49,30.5
2005,3,9,25.92,1.23,96.77,6.31,8.31,245.06,27.2,33.22
2005,3,10,24.64,0.08,96.75,4.94,8.28,292.31,26.37,32.81
2005,3,11,24.22,0.01,96.65,5.05,8.45,220,26.26,33.06
2005,3,12,24.62,0,96.71,5.05,8.41,103.62,26.62,34.01
2005,3,13,25.19,0,96.78,4.3,7.81,63.44,26.87,34.82
2005,3,14,27.02,0,96.63,3.3,7.16,90.5,28.41,37.22
2005,3,15,27.47,0,96.47,3.64,7.55,208.12,29.15,38.06
2005,3,16,28.37,0,96.47,5.17,9.04,283.12,29.6,38.48
2005,3,17,29.41,0,96.51,4.72,9.37,252.88,31.33,40.21
2005,3,18,29.54,0,96.42,6.48,9.37,298.19,30.92,40
2005,3,19,30.32,0,96.39,5.32,9.86,269.44,31.87,40.26
2005,3,20,30.71,0,96.41,5.86,9.16,307,32.17,39.64
2005,3,21,29.33,0,96.28,7.79,9.38,289.62,30.65,37.8
2005,3,22,27.4,0,96.2,7.96,9.39,276.69,29.08,36.15
2005,3,23,25.9,0,96.11,6.27,8.72,286,27.75,34.58
2005,3,24,25.68,0,96.26,4.94,8.75,314.31,27.81,35.52
2005,3,25,27.15,0,96.42,3.48,7.36,185.94,29.51,37.17
2005,3,26,28.98,0,96.42,5.22,8.73,223.38,30.69,38.76
2005,3,27,29.25,0,96.34,8.85,10.58,278.19,30.68,38.02
2005,3,28,28.8,0,96.24,5.27,7.83,296.88,30.77,38.2
2005,3,29,28.56,0,96.21,5.73,9.3,283.5,30.36,37.78
2005,3,30,27.98,0,96.18,5.84,9.73,330.06,29.93,37.36
2005,3,31,28.19,0,96.29,7.45,9.7,30,30.33,37.41
2005,4,1,28.48,0,96.31,6.39,10.07,128.75,30.98,38.53
2005,4,2,29.23,0,96.43,5.48,10.09,115.94,31.4,39.69
2005,4,3,30.01,0,96.52,5.59,9.77,105.25,32.04,40.51
2005,4,4,30.62,0,96.47,4.55,9.63,43.25,32.73,41.51
2005,4,5,30.9,0,96.4,4.15,9.02,83.56,32.75,41.33
2005,4,6,31.3,0,96.16,3.46,6.7,187.75,32.6,41.93
2005,4,7,31.56,0.06,96.04,7.02,10.07,276.44,33.42,40.94
2005,4,8,29.64,0,96.21,6.46,9.59,276.69,31.52,38.69
2005,4,9,27.71,0,96.3,5.2,8.62,290.12,29.62,36.98
2005,4,10,26.39,0,96.41,4.98,9.3,269.38,28.51,36.37
2005,4,11,27.15,0,96.49,6.1,9.83,98.75,29.77,37.9
2005,4,12,29.14,0,96.53,6.2,9.75,129.44,31.5,39.44
2005,4,13,30.83,0,96.56,5.03,8.98,173.38,33.2,40.48
2005,4,14,31.33,0,96.59,5.3,7.48,268.81,32.83,39.78
2005,4,15,30.93,0.04,96.59,5.66,8.49,291.75,32.51,38.9
2005,4,16,32.35,0,96.53,4.78,8.85,304.62,34.75,40.58
2005,4,17,32.11,0,96.48,4.96,8.57,307.69,34.09,40.65
2005,4,18,31.36,0,96.44,3.47,7.26,255.88,32.93,39.8
2005,4,19,32.23,0,96.44,4.12,7.05,197.88,34.85,42.4
2005,4,20,33.09,0,96.51,4.2,6.83,137.12,35.12,42.88
2005,4,21,33.58,0,96.35,4.92,9.13,231.12,35.62,42.55
2005,4,22,33.05,0,96.29,5.34,9.4,328.94,34.87,40.09
2005,4,23,31.27,0,96.42,5.63,8.48,185.12,32.95,37.08
2005,4,24,30.08,0.15,96.51,5.52,8.03,179.25,31.55,34.39
2005,4,25,31.93,0.08,96.4,4.89,7.66,227.75,35.22,39.3
2005,4,26,32.92,0,96.28,5.23,8.64,271.94,36.58,40.67
2005,4,27,32.77,0.09,96.16,6.88,8.99,275.44,35.47,40.93
2005,4,28,32.2,0.03,96.14,6.15,9.45,284,34.51,39.64
2005,4,29,31.86,0.58,96.05,6.47,8.79,277.88,34.55,39.5
2005,4,30,32.53,1.3,95.97,5.68,8.72,286.12,35.74,40.05
2005,5,1,33,0.01,96.04,6.38,8.8,228.88,36.3,40.87
2005,5,2,33.55,0.22,96.08,5.47,7.99,280.56,36.7,41.25
2005,5,3,33.41,0.18,96.05,7.48,8.66,304.19,36.16,40.76
2005,5,4,32.57,0.43,96.07,4.62,7.05,283.56,36.31,39.58
2005,5,5,33.37,0.22,96.02,5.25,7.84,294.69,37.17,39.48
2005,5,6,33.67,0,95.93,6.6,9.36,292.5,37.36,40.99
2005,5,7,33.83,0,95.94,7.98,9.34,289.69,37.01,41.44
2005,5,8,33.62,0,96.03,8.17,9.49,293.19,36.72,41.51
2005,5,9,33.29,0,96.08,8.61,9.9,291.38,36.1,40.69
